Date,Time,CP.RM103,GT_CP.RM103,CP.RM105,GT_CP.RM105,CP.RM106,GT_CP.RM106,CP.RM108,GT_CP.RM108,CP.RM109,GT_CP.RM109
5/20/2016,14:20:00,452.11,3,454.26,3,377.55,2,409.09,3,421.28,3
5/21/2016,14:20:00,370.38,2,470.03,3,354.6,2,386.15,2,407.66,3
5/22/2016,14:20:00,368.22,2,378.26,2,368.22,2,411.24,3,396.19,2
5/2/2016,14:25:00,464.3,3,583.31,3,662.89,4,563.95,3,512.33,3
5/3/2016,14:25:00,447.81,3,444.94,3,563.95,3,550.33,3,436.33,3
5/4/2016,14:25:00,396.9,2,497.28,3,639.23,4,542.44,3,501.58,3
5/5/2016,14:25:00,482.22,3,460.71,3,586.18,3,425.58,3,543.16,3
5/6/2016,14:25:00,386.87,2,401.2,3,365.36,2,436.33,3,411.96,3
5/7/2016,14:25:00,387.58,2,519.5,3,417.69,3,389.02,2,401.92,3
5/8/2016,14:25:00,358.9,2,368.22,2,361.06,2,417.69,3,393.32,2
5/9/2016,14:25:00,456.41,3,538.14,3,506.6,3,539.58,3,536.71,3
5/10/2016,14:25:00,476.48,3,459.99,3,515.92,3,544.59,3,556.07,3
5/11/2016,14:25:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,14:25:00,485.09,3,457.84,3,513.77,3,416.98,3,586.89,3
5/13/2016,14:25:00,411.24,3,381.13,2,406.22,3,401.2,3,439.2,3
5/14/2016,14:25:00,370.38,2,465.01,3,370.38,2,394.03,2,406.94,3
5/15/2016,14:25:00,378.26,2,388.3,2,410.52,3,438.49,3,412.68,3
5/16/2016,14:25:00,437.77,3,518.78,3,538.86,3,529.54,3,580.44,3
5/17/2016,14:25:00,488.67,3,472.9,3,549.61,3,507.31,3,544.59,3
5/18/2016,14:25:00,438.49,3,484.37,3,485.8,3,493.69,3,507.31,3
5/19/2016,14:25:00,517.35,3,505.88,3,556.07,3,449.24,3,585.46,3
5/20/2016,14:25:00,458.56,3,422.71,3,379.7,2,410.52,3,420.56,3
5/21/2016,14:25:00,368.94,2,471.47,3,356.04,2,385.43,2,410.52,3
5/22/2016,14:25:00,365.36,2,376.83,2,368.22,2,406.22,3,396.19,2
5/2/2016,14:30:00,465.73,3,579.72,3,673.64,4,566.82,3,514.48,3
5/3/2016,14:30:00,441.35,3,443.5,3,572.56,3,547.46,3,436.33,3
5/4/2016,14:30:00,397.62,2,497.99,3,629.19,4,543.88,3,501.58,3
5/5/2016,14:30:00,481.5,3,461.43,3,590.48,3,418.41,3,543.16,3
5/6/2016,14:30:00,384,2,400.49,3,365.36,2,425.58,3,409.81,3
5/7/2016,14:30:00,390.45,2,520.93,3,419.85,3,389.73,2,400.49,3
5/8/2016,14:30:00,358.9,2,367.51,2,363.21,2,412.68,3,394.75,2
5/9/2016,14:30:00,441.35,3,541.01,3,507.31,3,539.58,3,534.56,3
5/10/2016,14:30:00,481.5,3,460.71,3,508.75,3,556.07,3,553.91,3
5/11/2016,14:30:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,14:30:00,479.35,3,460.71,3,507.31,3,414.11,3,589.04,3
5/13/2016,14:30:00,411.96,3,381.13,2,401.2,3,414.83,3,440.64,3
5/14/2016,14:30:00,368.94,2,464.3,3,369.66,2,393.32,2,406.94,3
5/15/2016,14:30:00,376.11,2,387.58,2,399.05,2,444.94,3,411.96,3
5/16/2016,14:30:00,443.5,3,516.63,3,534.56,3,525.95,3,582.59,3
5/17/2016,14:30:00,485.09,3,477.2,3,542.44,3,505.16,3,545.31,3
5/18/2016,14:30:00,439.92,3,487.96,3,487.96,3,492.97,3,505.16,3
5/19/2016,14:30:00,524.52,3,503.73,3,551.05,3,452.11,3,587.61,3
5/20/2016,14:30:00,454.98,3,408.37,3,380.41,2,409.09,3,420.56,3
5/21/2016,14:30:00,371.09,2,471.47,3,355.32,2,386.15,2,409.09,3
5/22/2016,14:30:00,364.64,2,378.98,2,368.94,2,401.92,3,396.9,2
5/2/2016,14:35:00,465.01,3,583.31,3,672.21,4,564.67,3,513.77,3
5/3/2016,14:35:00,447.09,3,442.79,3,586.18,3,543.16,3,437.77,3
5/4/2016,14:35:00,397.62,2,495.84,3,628.48,4,543.88,3,500.14,3
5/5/2016,14:35:00,470.75,3,462.86,3,592.63,3,415.54,3,546.74,3
5/6/2016,14:35:00,385.43,2,400.49,3,366.07,2,419.85,3,406.22,3
5/7/2016,14:35:00,391.88,2,523.09,3,423.43,3,387.58,2,400.49,3
5/8/2016,14:35:00,361.06,2,369.66,2,362.49,2,406.94,3,398.34,2
5/9/2016,14:35:00,429.17,3,541.01,3,505.16,3,533.84,3,537.42,3
5/10/2016,14:35:00,482.22,3,457.84,3,502.29,3,561.8,3,553.2,3
5/11/2016,14:35:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,14:35:00,476.48,3,462.86,3,508.75,3,414.11,3,582.59,3
5/13/2016,14:35:00,412.68,3,384,2,398.34,2,429.17,3,443.5,3
5/14/2016,14:35:00,370.38,2,464.3,3,366.79,2,394.75,2,409.81,3
5/15/2016,14:35:00,375.39,2,387.58,2,391.17,2,435.62,3,411.96,3
5/16/2016,14:35:00,447.09,3,518.78,3,529.54,3,524.52,3,579.72,3
5/17/2016,14:35:00,486.52,3,478.63,3,540.29,3,503.73,3,544.59,3
5/18/2016,14:35:00,439.2,3,487.96,3,489.39,3,495.84,3,502.29,3
5/19/2016,14:35:00,525.95,3,511.61,3,547.46,3,452.11,3,583.31,3
5/20/2016,14:35:00,455.69,3,395.47,2,382.56,2,409.09,3,418.41,3
5/21/2016,14:35:00,370.38,2,475.05,3,355.32,2,386.15,2,409.81,3
5/22/2016,14:35:00,364.64,2,378.98,2,368.94,2,399.77,2,395.47,2
5/2/2016,14:40:00,463.58,3,592.63,3,675.8,4,565.39,3,510.18,3
5/3/2016,14:40:00,445.66,3,442.07,3,584.74,3,542.44,3,435.62,3
5/4/2016,14:40:00,401.92,3,489.39,3,628.48,4,540.29,3,495.84,3
5/5/2016,14:40:00,448.52,3,463.58,3,600.52,4,413.39,3,547.46,3
5/6/2016,14:40:00,384.71,2,399.05,2,365.36,2,415.54,3,401.2,3
5/7/2016,14:40:00,393.32,2,520.93,3,425.58,3,390.45,2,401.2,3
5/8/2016,14:40:00,359.62,2,369.66,2,363.21,2,402.64,3,396.19,2
5/9/2016,14:40:00,424.86,3,541.73,3,500.14,3,535.99,3,538.86,3
5/10/2016,14:40:00,481.5,3,459.28,3,497.28,3,567.54,3,551.05,3
5/11/2016,14:40:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,14:40:00,475.05,3,463.58,3,511.61,3,413.39,3,584.03,3
5/13/2016,14:40:00,414.11,3,383.28,2,395.47,2,429.88,3,443.5,3
5/14/2016,14:40:00,371.09,2,464.3,3,365.36,2,393.32,2,407.66,3
5/15/2016,14:40:00,374.68,2,388.3,2,387.58,2,428.45,3,411.96,3
5/16/2016,14:40:00,453.54,3,515.92,3,525.95,3,525.95,3,582.59,3
5/17/2016,14:40:00,490.82,3,477.2,3,540.29,3,504.45,3,546.74,3
5/18/2016,14:40:00,441.35,3,482.22,3,487.24,3,486.52,3,501.58,3
5/19/2016,14:40:00,528.82,3,513.05,3,546.74,3,452.82,3,579.72,3
5/20/2016,14:40:00,454.98,3,387.58,2,394.03,2,410.52,3,415.54,3
5/21/2016,14:40:00,369.66,2,474.33,3,354.6,2,386.87,2,406.94,3
5/22/2016,14:40:00,362.49,2,378.26,2,368.94,2,399.05,2,396.19,2
5/2/2016,14:45:00,463.58,3,589.04,3,674.36,4,565.39,3,514.48,3
5/3/2016,14:45:00,444.94,3,444.94,3,583.31,3,541.01,3,436.33,3
5/4/2016,14:45:00,401.2,3,494.41,3,620.59,4,540.29,3,496.56,3
5/5/2016,14:45:00,435.62,3,465.73,3,594.78,3,409.09,3,551.05,3
5/6/2016,14:45:00,385.43,2,397.62,2,364.64,2,410.52,3,401.92,3
5/7/2016,14:45:00,392.6,2,524.52,3,423.43,3,402.64,3,401.2,3
5/8/2016,14:45:00,358.19,2,369.66,2,362.49,2,399.77,2,397.62,2
5/9/2016,14:45:00,424.15,3,531.69,3,497.28,3,532.41,3,540.29,3
5/10/2016,14:45:00,479.35,3,454.26,3,494.41,3,566.82,3,548.18,3
5/11/2016,14:45:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,14:45:00,471.47,3,463.58,3,518.78,3,411.96,3,582.59,3
5/13/2016,14:45:00,409.81,3,386.15,2,394.75,2,420.56,3,449.96,3
5/14/2016,14:45:00,371.09,2,465.01,3,365.36,2,393.32,2,406.22,3
5/15/2016,14:45:00,374.68,2,385.43,2,384,2,420.56,3,410.52,3
5/16/2016,14:45:00,462.86,3,511.61,3,520.22,3,527.39,3,580.44,3
5/17/2016,14:45:00,491.54,3,475.05,3,544.59,3,509.46,3,546.74,3
5/18/2016,14:45:00,441.35,3,485.8,3,488.67,3,492.97,3,498.71,3
5/19/2016,14:45:00,525.95,3,510.9,3,543.16,3,452.82,3,581.16,3
5/20/2016,14:45:00,452.11,3,382.56,2,397.62,2,418.41,3,412.68,3
5/21/2016,14:45:00,369.66,2,472.18,3,356.04,2,385.43,2,405.51,3
5/22/2016,14:45:00,363.21,2,377.55,2,367.51,2,397.62,2,394.75,2
5/2/2016,14:50:00,462.86,3,587.61,3,673.64,4,566.82,3,518.07,3
5/3/2016,14:50:00,444.94,3,446.37,3,579.01,3,538.86,3,434.9,3
5/4/2016,14:50:00,399.77,2,494.41,3,619.16,4,545.31,3,496.56,3
5/5/2016,14:50:00,423.43,3,464.3,3,589.04,3,408.37,3,552.48,3
5/6/2016,14:50:00,389.73,2,399.05,2,366.07,2,405.51,3,401.2,3
5/7/2016,14:50:00,394.03,2,521.65,3,424.15,3,411.96,3,400.49,3
5/8/2016,14:50:00,360.34,2,368.94,2,363.21,2,397.62,2,399.77,2
5/9/2016,14:50:00,423.43,3,528.82,3,492.26,3,530.26,3,540.29,3
5/10/2016,14:50:00,480.79,3,454.98,3,490.82,3,559.65,3,543.88,3
5/11/2016,14:50:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,14:50:00,475.77,3,464.3,3,516.63,3,414.83,3,579.01,3
5/13/2016,14:50:00,398.34,2,384.71,2,393.32,2,413.39,3,456.41,3
5/14/2016,14:50:00,372.53,2,463.58,3,363.21,2,391.88,2,409.09,3
5/15/2016,14:50:00,371.09,2,388.3,2,382.56,2,415.54,3,409.81,3
5/16/2016,14:50:00,462.15,3,513.77,3,517.35,3,525.95,3,579.01,3
5/17/2016,14:50:00,493.69,3,475.05,3,548.9,3,523.09,3,545.31,3
5/18/2016,14:50:00,438.49,3,488.67,3,491.54,3,498.71,3,498.71,3
5/19/2016,14:50:00,528.1,3,508.03,3,548.18,3,450.67,3,579.72,3
5/20/2016,14:50:00,440.64,3,376.83,2,394.03,2,428.45,3,411.24,3
5/21/2016,14:50:00,368.94,2,470.75,3,356.04,2,387.58,2,405.51,3
5/22/2016,14:50:00,361.06,2,378.26,2,368.22,2,396.9,2,394.03,2
5/2/2016,14:55:00,462.86,3,591.91,3,672.21,4,563.23,3,510.18,3
5/3/2016,14:55:00,444.22,3,448.52,3,571.84,3,520.22,3,432.75,3
5/4/2016,14:55:00,398.34,2,491.54,3,612.7,4,544.59,3,488.67,3
5/5/2016,14:55:00,418.41,3,462.15,3,581.16,3,405.51,3,555.35,3
5/6/2016,14:55:00,393.32,2,399.05,2,362.49,2,401.2,3,401.2,3
5/7/2016,14:55:00,393.32,2,520.22,3,420.56,3,424.15,3,401.2,3
5/8/2016,14:55:00,361.06,2,368.94,2,361.77,2,392.6,2,399.77,2
5/9/2016,14:55:00,422,3,530.97,3,488.67,3,528.1,3,540.29,3
5/10/2016,14:55:00,481.5,3,456.41,3,500.86,3,561.08,3,543.16,3
5/11/2016,14:55:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,14:55:00,475.77,3,464.3,3,522.37,3,416.98,3,566.82,3
5/13/2016,14:55:00,391.88,2,385.43,2,393.32,2,411.24,3,455.69,3
5/14/2016,14:55:00,371.09,2,465.01,3,361.06,2,392.6,2,409.81,3
5/15/2016,14:55:00,372.53,2,386.87,2,378.26,2,410.52,3,409.81,3
5/16/2016,14:55:00,463.58,3,515.92,3,515.92,3,522.37,3,576.14,3
5/17/2016,14:55:00,496.56,3,477.92,3,548.18,3,523.09,3,543.16,3
5/18/2016,14:55:00,439.2,3,492.26,3,495.84,3,500.14,3,495.12,3
5/19/2016,14:55:00,528.1,3,506.6,3,542.44,3,449.24,3,581.16,3
5/20/2016,14:55:00,416.98,3,374.68,2,389.73,2,425.58,3,410.52,3
5/21/2016,14:55:00,369.66,2,477.2,3,356.04,2,386.15,2,401.92,3
5/22/2016,14:55:00,360.34,2,378.26,2,364.64,2,394.75,2,394.75,2
5/2/2016,15:00:00,460.71,3,595.5,3,664.32,4,559.65,3,518.07,3
5/3/2016,15:00:00,442.79,3,439.2,3,559.65,3,500.14,3,426.3,3
5/4/2016,15:00:00,397.62,2,489.39,3,606.97,4,545.31,3,487.24,3
5/5/2016,15:00:00,419.85,3,464.3,3,572.56,3,403.36,3,554.63,3
5/6/2016,15:00:00,396.9,2,400.49,3,363.21,2,402.64,3,400.49,3
5/7/2016,15:00:00,396.9,2,520.22,3,419.85,3,427.01,3,401.2,3
5/8/2016,15:00:00,359.62,2,368.22,2,363.21,2,392.6,2,400.49,3
5/9/2016,15:00:00,422.71,3,528.82,3,485.09,3,525.95,3,538.86,3
5/10/2016,15:00:00,484.37,3,447.09,3,505.88,3,574.71,3,540.29,3
5/11/2016,15:00:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,15:00:00,480.07,3,462.86,3,518.78,3,423.43,3,565.39,3
5/13/2016,15:00:00,389.73,2,386.87,2,391.17,2,406.94,3,455.69,3
5/14/2016,15:00:00,371.81,2,463.58,3,361.77,2,391.17,2,409.81,3
5/15/2016,15:00:00,372.53,2,385.43,2,373.24,2,408.37,3,409.09,3
5/16/2016,15:00:00,463.58,3,513.77,3,516.63,3,520.22,3,572.56,3
5/17/2016,15:00:00,497.99,3,475.05,3,551.76,3,512.33,3,537.42,3
5/18/2016,15:00:00,439.92,3,493.69,3,497.99,3,500.86,3,493.69,3
5/19/2016,15:00:00,525.95,3,508.03,3,503.73,3,447.81,3,581.16,3
5/20/2016,15:00:00,404.79,3,372.53,2,384,2,416.98,3,406.94,3
5/21/2016,15:00:00,370.38,2,486.52,3,355.32,2,386.15,2,402.64,3
5/22/2016,15:00:00,359.62,2,376.11,2,363.21,2,396.9,2,391.17,2
5/2/2016,15:05:00,462.86,3,599.08,3,660.74,4,561.8,3,520.93,3
5/3/2016,15:05:00,434.9,3,419.13,3,518.78,3,478.63,3,424.86,3
5/4/2016,15:05:00,397.62,2,490.82,3,600.52,4,547.46,3,482.22,3
5/5/2016,15:05:00,430.6,3,445.66,3,563.95,3,402.64,3,551.76,3
5/6/2016,15:05:00,404.79,3,400.49,3,364.64,2,404.07,3,400.49,3
5/7/2016,15:05:00,397.62,2,520.22,3,420.56,3,422,3,400.49,3
5/8/2016,15:05:00,359.62,2,368.22,2,363.92,2,391.17,2,399.77,2
5/9/2016,15:05:00,422,3,528.1,3,480.79,3,527.39,3,542.44,3
5/10/2016,15:05:00,488.67,3,428.45,3,491.54,3,566.82,3,540.29,3
5/11/2016,15:05:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,15:05:00,477.92,3,459.28,3,485.09,3,442.07,3,563.23,3
5/13/2016,15:05:00,387.58,2,387.58,2,394.75,2,406.22,3,452.11,3
5/14/2016,15:05:00,372.53,2,460.71,3,361.77,2,391.88,2,409.81,3
5/15/2016,15:05:00,372.53,2,386.15,2,371.09,2,406.22,3,408.37,3
5/16/2016,15:05:00,464.3,3,515.92,3,516.63,3,516.63,3,571.12,3
5/17/2016,15:05:00,490.11,3,469.31,3,548.18,3,495.84,3,540.29,3
5/18/2016,15:05:00,440.64,3,492.97,3,497.99,3,499.43,3,491.54,3
5/19/2016,15:05:00,517.35,3,495.84,3,465.01,3,444.94,3,580.44,3
5/20/2016,15:05:00,397.62,2,371.09,2,376.83,2,410.52,3,404.79,3
5/21/2016,15:05:00,367.51,2,487.96,3,356.75,2,386.87,2,401.92,3
5/22/2016,15:05:00,359.62,2,377.55,2,363.92,2,394.75,2,389.73,2
5/2/2016,15:10:00,462.15,3,601.23,4,652.14,4,558.22,3,525.24,3
5/3/2016,15:10:00,408.37,3,406.94,3,496.56,3,462.86,3,422,3
5/4/2016,15:10:00,399.05,2,492.97,3,600.52,4,548.9,3,488.67,3
5/5/2016,15:10:00,449.24,3,425.58,3,540.29,3,402.64,3,535.27,3
5/6/2016,15:10:00,416.26,3,399.05,2,363.21,2,405.51,3,401.92,3
5/7/2016,15:10:00,397.62,2,518.07,3,421.28,3,415.54,3,399.05,2
5/8/2016,15:10:00,362.49,2,368.22,2,366.07,2,389.73,2,396.19,2
5/9/2016,15:10:00,422,3,523.8,3,456.41,3,522.37,3,537.42,3
5/10/2016,15:10:00,481.5,3,412.68,3,476.48,3,575.42,3,525.24,3
5/11/2016,15:10:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,15:10:00,463.58,3,458.56,3,465.73,3,468.6,3,548.9,3
5/13/2016,15:10:00,385.43,2,389.73,2,394.03,2,403.36,3,447.09,3
5/14/2016,15:10:00,372.53,2,462.86,3,360.34,2,391.88,2,410.52,3
5/15/2016,15:10:00,371.81,2,386.87,2,370.38,2,404.07,3,405.51,3
5/16/2016,15:10:00,463.58,3,516.63,3,520.22,3,515.2,3,571.12,3
5/17/2016,15:10:00,487.96,3,447.81,3,536.71,3,470.75,3,533.12,3
5/18/2016,15:10:00,439.92,3,492.97,3,501.58,3,496.56,3,493.69,3
5/19/2016,15:10:00,497.28,3,477.92,3,442.07,3,443.5,3,573.99,3
5/20/2016,15:10:00,391.88,2,370.38,2,374.68,2,403.36,3,403.36,3
5/21/2016,15:10:00,368.94,2,487.24,3,356.04,2,386.15,2,401.2,3
5/22/2016,15:10:00,360.34,2,376.83,2,361.06,2,394.75,2,389.73,2
5/2/2016,15:15:00,462.86,3,604.82,4,646.4,4,549.61,3,533.12,3
5/3/2016,15:15:00,394.03,2,395.47,2,509.46,3,447.81,3,418.41,3
5/4/2016,15:15:00,397.62,2,495.12,3,599.8,3,547.46,3,483.65,3
5/5/2016,15:15:00,452.82,3,408.37,3,537.42,3,401.2,3,520.22,3
5/6/2016,15:15:00,429.17,3,400.49,3,362.49,2,403.36,3,401.2,3
5/7/2016,15:15:00,398.34,2,518.78,3,422.71,3,411.24,3,399.05,2
5/8/2016,15:15:00,359.62,2,368.94,2,368.94,2,388.3,2,395.47,2
5/9/2016,15:15:00,422,3,520.93,3,424.86,3,519.5,3,532.41,3
5/10/2016,15:15:00,463.58,3,401.2,3,481.5,3,622.02,4,505.16,3
5/11/2016,15:15:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,15:15:00,436.33,3,437.77,3,470.75,3,513.05,3,525.95,3
5/13/2016,15:15:00,385.43,2,388.3,2,393.32,2,402.64,3,446.37,3
5/14/2016,15:15:00,370.38,2,462.86,3,361.77,2,390.45,2,411.96,3
5/15/2016,15:15:00,372.53,2,386.87,2,368.94,2,404.07,3,408.37,3
5/16/2016,15:15:00,466.45,3,512.33,3,527.39,3,513.77,3,573.27,3
5/17/2016,15:15:00,477.2,3,428.45,3,545.31,3,452.11,3,524.52,3
5/18/2016,15:15:00,441.35,3,496.56,3,500.86,3,494.41,3,492.97,3
5/19/2016,15:15:00,472.18,3,462.86,3,442.79,3,442.79,3,562.52,3
5/20/2016,15:15:00,388.3,2,368.94,2,374.68,2,401.92,3,404.07,3
5/21/2016,15:15:00,368.22,2,478.63,3,356.04,2,385.43,2,399.77,2
5/22/2016,15:15:00,361.77,2,376.11,2,358.9,2,394.75,2,389.73,2
5/2/2016,15:20:00,470.03,3,605.53,4,644.25,4,552.48,3,542.44,3
5/3/2016,15:20:00,386.15,2,388.3,2,535.99,3,434.18,3,411.96,3
5/4/2016,15:20:00,399.05,2,492.26,3,602.67,4,545.31,3,480.07,3
5/5/2016,15:20:00,454.98,3,399.77,2,540.29,3,401.2,3,500.86,3
5/6/2016,15:20:00,432.75,3,399.77,2,363.21,2,399.77,2,401.2,3
5/7/2016,15:20:00,397.62,2,518.07,3,428.45,3,408.37,3,401.2,3
5/8/2016,15:20:00,360.34,2,367.51,2,369.66,2,387.58,2,396.19,2
5/9/2016,15:20:00,424.86,3,518.07,3,406.94,3,521.65,3,533.12,3
5/10/2016,15:20:00,445.66,3,396.19,2,500.14,3,655.72,4,488.67,3
5/11/2016,15:20:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,15:20:00,418.41,3,416.26,3,489.39,3,550.33,3,504.45,3
5/13/2016,15:20:00,383.28,2,389.02,2,393.32,2,401.2,3,445.66,3
5/14/2016,15:20:00,369.66,2,462.15,3,362.49,2,389.73,2,411.24,3
5/15/2016,15:20:00,372.53,2,387.58,2,366.07,2,402.64,3,406.94,3
5/16/2016,15:20:00,466.45,3,512.33,3,535.27,3,510.9,3,571.12,3
5/17/2016,15:20:00,470.03,3,413.39,3,573.27,3,441.35,3,513.05,3
5/18/2016,15:20:00,442.07,3,496.56,3,497.99,3,493.69,3,497.28,3
5/19/2016,15:20:00,451.39,3,448.52,3,478.63,3,437.05,3,548.9,3
5/20/2016,15:20:00,386.15,2,371.09,2,373.96,2,399.77,2,400.49,3
5/21/2016,15:20:00,371.09,2,483.65,3,358.9,2,386.87,2,400.49,3
5/22/2016,15:20:00,361.06,2,376.83,2,359.62,2,393.32,2,389.02,2
5/2/2016,15:25:00,486.52,3,601.23,4,644.97,4,555.35,3,546.74,3
5/3/2016,15:25:00,380.41,2,382.56,2,552.48,3,424.15,3,411.96,3
5/4/2016,15:25:00,397.62,2,490.82,3,604.1,4,544.59,3,474.33,3
5/5/2016,15:25:00,452.11,3,392.6,2,540.29,3,399.05,2,485.09,3
5/6/2016,15:25:00,434.9,3,399.05,2,363.21,2,399.05,2,401.92,3
5/7/2016,15:25:00,399.05,2,520.93,3,419.85,3,405.51,3,398.34,2
5/8/2016,15:25:00,359.62,2,366.79,2,368.22,2,386.87,2,396.9,2
5/9/2016,15:25:00,435.62,3,513.77,3,391.17,2,524.52,3,531.69,3
5/10/2016,15:25:00,436.33,3,391.88,2,512.33,3,666.48,4,465.73,3
5/11/2016,15:25:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,15:25:00,404.79,3,401.2,3,500.86,3,561.8,3,487.24,3
5/13/2016,15:25:00,384,2,390.45,2,391.88,2,399.05,2,442.79,3
5/14/2016,15:25:00,371.09,2,462.86,3,361.77,2,391.88,2,411.96,3
5/15/2016,15:25:00,371.81,2,384,2,366.07,2,400.49,3,404.07,3
5/16/2016,15:25:00,465.73,3,510.9,3,540.29,3,511.61,3,566.82,3
5/17/2016,15:25:00,462.15,3,408.37,3,596.21,3,430.6,3,500.14,3
5/18/2016,15:25:00,444.22,3,496.56,3,496.56,3,492.97,3,500.14,3
5/19/2016,15:25:00,435.62,3,434.9,3,521.65,3,433.47,3,533.84,3
5/20/2016,15:25:00,383.28,2,369.66,2,371.09,2,399.05,2,399.05,2
5/21/2016,15:25:00,371.09,2,493.69,3,357.47,2,386.87,2,402.64,3
5/22/2016,15:25:00,359.62,2,375.39,2,359.62,2,392.6,2,390.45,2
5/2/2016,15:30:00,490.82,3,597.65,3,644.97,4,554.63,3,541.73,3
5/3/2016,15:30:00,379.7,2,378.26,2,568.25,3,419.13,3,406.94,3
5/4/2016,15:30:00,397.62,2,487.24,3,602.67,4,538.14,3,473.62,3
5/5/2016,15:30:00,448.52,3,389.02,2,540.29,3,399.05,2,470.03,3
5/6/2016,15:30:00,432.75,3,401.2,3,362.49,2,396.9,2,401.2,3
5/7/2016,15:30:00,399.05,2,520.93,3,404.79,3,401.2,3,403.36,3
5/8/2016,15:30:00,361.77,2,366.79,2,366.79,2,386.87,2,397.62,2
5/9/2016,15:30:00,450.67,3,508.75,3,381.85,2,520.22,3,530.26,3
5/10/2016,15:30:00,429.17,3,386.87,2,518.07,3,674.36,4,449.24,3
5/11/2016,15:30:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,15:30:00,399.77,2,392.6,2,510.18,3,563.95,3,472.9,3
5/13/2016,15:30:00,387.58,2,391.17,2,391.17,2,399.05,2,443.5,3
5/14/2016,15:30:00,370.38,2,460.71,3,361.77,2,389.73,2,413.39,3
5/15/2016,15:30:00,371.09,2,384.71,2,367.51,2,399.77,2,405.51,3
5/16/2016,15:30:00,466.45,3,512.33,3,543.16,3,510.9,3,566.82,3
5/17/2016,15:30:00,455.69,3,400.49,3,611.99,4,424.15,3,490.82,3
5/18/2016,15:30:00,444.22,3,495.12,3,502.29,3,492.97,3,511.61,3
5/19/2016,15:30:00,426.3,3,427.01,3,550.33,3,429.88,3,520.93,3
5/20/2016,15:30:00,382.56,2,370.38,2,369.66,2,396.9,2,396.19,2
5/21/2016,15:30:00,371.09,2,497.28,3,361.06,2,387.58,2,401.92,3
5/22/2016,15:30:00,357.47,2,376.11,2,358.19,2,391.88,2,387.58,2
5/2/2016,15:35:00,490.82,3,590.48,3,642.1,4,554.63,3,538.86,3
5/3/2016,15:35:00,376.83,2,377.55,2,572.56,3,412.68,3,401.2,3
5/4/2016,15:35:00,399.77,2,480.79,3,604.1,4,515.92,3,477.2,3
5/5/2016,15:35:00,447.09,3,386.15,2,538.14,3,399.05,2,461.43,3
5/6/2016,15:35:00,432.03,3,401.2,3,363.92,2,395.47,2,401.2,3
5/7/2016,15:35:00,399.05,2,520.93,3,390.45,2,401.2,3,403.36,3
5/8/2016,15:35:00,360.34,2,367.51,2,368.22,2,384.71,2,394.75,2
5/9/2016,15:35:00,467.16,3,510.18,3,378.26,2,519.5,3,528.82,3
5/10/2016,15:35:00,422.71,3,386.87,2,519.5,3,672.93,4,435.62,3
5/11/2016,15:35:00,0,0,0,0,0,0,0,0,0,0
5/12/2016,15:35:00,395.47,2,386.15,2,509.46,3,562.52,3,457.84,3
5/13/2016,15:35:00,384.71,2,391.17,2,390.45,2,399.05,2,442.79,3
5/14/2016,15:35:00,371.09,2,462.15,3,363.21,2,389.73,2,411.96,3
5/15/2016,15:35:00,371.09,2,384,2,367.51,2,399.05,2,406.22,3
5/16/2016,15:35:00,462.86,3,511.61,3,546.03,3,513.05,3,562.52,3
5/17/2016,15:35:00,451.39,3,398.34,2,611.27,4,419.13,3,481.5,3
5/18/2016,15:35:00,444.94,3,490.11,3,494.41,3,492.97,3,516.63,3
5/19/2016,15:35:00,419.85,3,419.85,3,561.08,3,425.58,3,506.6,3
5/20/2016,15:35:00,379.7,2,368.94,2,369.66,2,394.75,2,397.62,2
5/21/2016,15:35:00,373.24,2,498.71,3,358.19,2,387.58,2,399.05,2
